epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202128,SD,46,26.857142857142858,39.285714285714285,372.57142857142856,62.42857142857143,-14.571428571428571,0.14285714285714285,41.0,2.0,454780.0,408891.0,,157.66666666666666,5.666666666666667,2041.0,2.0,124764.0,112.0,3651.0,248.0,3899.0
202129,SD,46,25.285714285714285,39.142857142857146,349.57142857142856,63.0,-14.571428571428571,0.2857142857142857,29.0,1.0,459829.0,411798.0,,161.33333333333334,8.333333333333334,2043.0,2.0,124960.0,196.0,3853.0,336.0,4189.0
202130,SD,46,24.285714285714285,38.0,310.2857142857143,60.42857142857143,-14.142857142857142,1.0,41.0,1.0,466042.0,414977.0,,162.0,10.0,2045.0,2.0,125225.0,265.0,4562.0,542.0,5104.0
202131,SD,46,29.857142857142858,44.857142857142854,377.2857142857143,74.57142857142857,-14.142857142857142,0.5714285714285714,52.0,0.0,473190.0,418517.0,,158.33333333333334,8.333333333333334,2052.0,7.0,125599.0,374.0,4904.0,683.0,5587.0
202132,SD,46,38.57142857142857,54.57142857142857,484.0,80.85714285714286,-15.428571428571429,0.42857142857142855,99.0,2.0,480050.0,422503.0,,160.66666666666666,10.666666666666666,2054.0,2.0,126749.0,1150.0,6302.0,1041.0,7345.0
202133,SD,46,23.714285714285715,35.285714285714285,269.14285714285717,55.142857142857146,-14.571428571428571,0.5714285714285714,112.0,5.0,486835.0,426982.0,,159.66666666666666,9.666666666666666,2059.0,5.0,128297.0,1548.0,8274.0,2339.0,10615.0
202134,SD,46,19.142857142857142,30.428571428571427,241.71428571428572,42.285714285714285,-13.857142857142858,1.0,222.0,1.0,493209.0,432051.0,,177.66666666666666,23.666666666666668,2064.0,5.0,130776.0,2479.0,9993.0,3002.0,12995.0
202135,SD,46,18.0,31.285714285714285,229.85714285714286,41.57142857142857,-14.0,0.8571428571428571,242.0,1.0,501604.0,438215.0,,187.33333333333331,31.33333333333333,2074.0,10.0,133855.0,3079.0,12183.0,3287.0,15471.0
202136,SD,46,16.428571428571427,28.571428571428573,260.85714285714283,37.285714285714285,-19.857142857142858,1.7142857142857142,162.0,1.0,507403.0,442795.0,,179.0,21.0,2085.0,11.0,136772.0,2917.0,12748.0,3019.0,15768.0
202137,SD,46,16.142857142857142,27.714285714285715,214.28571428571428,36.285714285714285,-11.285714285714286,0.14285714285714285,204.0,0.0,513665.0,447781.0,,169.0,12.666666666666666,2101.0,16.0,139956.0,3184.0,13980.0,3002.0,16987.0
202138,SD,46,15.571428571428571,27.428571428571427,209.57142857142858,36.57142857142857,-10.285714285714286,0.2857142857142857,177.0,0.0,518621.0,453251.0,,204.66666666666663,45.66666666666666,2126.0,25.0,142800.0,2844.0,13265.0,2949.0,16221.0
202139,SD,46,14.285714285714286,25.571428571428573,170.28571428571428,33.857142857142854,-9.285714285714286,0.42857142857142855,202.0,2.0,524815.0,458094.0,,195.66666666666663,36.66666666666666,2145.0,19.0,145474.0,2674.0,13016.0,2981.0,16005.0
202140,SD,46,12.285714285714286,23.285714285714285,163.14285714285714,31.285714285714285,-9.857142857142858,0.2857142857142857,192.0,2.0,530177.0,461422.0,,169.33333333333334,10.666666666666666,2171.0,26.0,147820.0,2346.0,12382.0,2919.0,15305.0
202141,SD,46,9.857142857142858,22.285714285714285,106.71428571428571,23.571428571428573,-12.714285714285714,2.142857142857143,160.0,0.0,535690.0,465050.0,,189.0,26.0,2189.0,18.0,149996.0,2176.0,11194.0,2343.0,13546.0
202142,SD,46,13.285714285714286,21.285714285714285,106.28571428571429,28.285714285714285,-9.428571428571429,1.0,192.0,2.0,539455.0,461208.0,,179.66666666666666,17.333333333333332,2218.0,29.0,152308.0,2312.0,10600.0,2175.0,12782.0
202143,SD,46,10.142857142857142,20.0,63.857142857142854,21.428571428571427,-8.571428571428571,1.8571428571428572,209.0,0.0,547250.0,464752.0,,189.33333333333331,24.33333333333333,2235.0,17.0,154482.0,2174.0,11386.0,2360.0,13754.0
202144,SD,46,7.285714285714286,18.571428571428573,62.714285714285715,18.428571428571427,-9.142857142857142,1.4285714285714286,192.0,0.0,554587.0,470541.0,,205.66666666666663,41.66666666666666,2267.0,32.0,156995.0,2513.0,11372.0,2698.0,14076.0
202145,SD,46,6.285714285714286,15.285714285714286,37.142857142857146,14.857142857142858,-12.285714285714286,3.4285714285714284,260.0,0.0,562553.0,473861.0,,188.0,22.0,2281.0,14.0,159343.0,2348.0,10995.0,2830.0,13830.0
202146,SD,46,7.428571428571429,16.571428571428573,35.0,18.428571428571427,-9.0,2.0,244.0,3.0,574770.0,477702.0,,206.66666666666663,38.66666666666666,2305.0,24.0,162375.0,3032.0,10817.0,2164.0,12986.0
202147,SD,46,0.0,19.857142857142858,43.42857142857143,12.0,-29.428571428571427,5.714285714285714,237.0,2.0,586804.0,480731.0,,203.0,32.0,2320.0,15.0,164292.0,1917.0,8826.0,1698.0,10532.0
202148,SD,46,5.428571428571429,15.0,40.57142857142857,12.428571428571429,-8.142857142857142,2.4285714285714284,253.0,6.0,597765.0,486807.0,,207.33333333333331,37.333333333333336,2357.0,37.0,168271.0,3979.0,11653.0,2217.0,13884.0
202149,SD,46,-0.8571428571428571,11.857142857142858,7.714285714285714,1.1428571428571428,-9.285714285714286,4.714285714285714,297.0,9.0,607566.0,493221.0,,218.66666666666663,49.66666666666666,2398.0,41.0,171248.0,2977.0,11218.0,1611.0,12844.0
202150,SD,46,8.428571428571429,18.142857142857142,16.0,8.142857142857142,-6.857142857142857,3.2857142857142856,242.0,2.0,614968.0,498232.0,,194.66666666666663,28.0,2433.0,35.0,173655.0,2407.0,11443.0,1571.0,13024.0
202151,SD,46,1.0,21.714285714285715,26.714285714285715,4.714285714285714,-30.285714285714285,6.142857142857143,210.0,27.0,623122.0,502555.0,,183.33333333333331,15.333333333333334,2456.0,23.0,175677.0,2022.0,11012.0,1680.0,12703.0
202152,SD,46,-2.7142857142857144,7.142857142857143,2.142857142857143,0.0,-33.42857142857143,10.142857142857142,207.0,30.0,628500.0,505847.0,,203.33333333333331,33.333333333333336,2486.0,32.0,179204.0,3527.0,13211.0,3852.0,17069.0
202201,SD,46,-8.0,5.285714285714286,-1.5714285714285714,-2.142857142857143,-12.714285714285714,7.571428571428571,276.0,22.0,633770.0,509046.0,,214.66666666666663,41.66666666666666,2522.0,36.0,189411.0,10207.0,15036.0,6792.0,21844.0
202202,SD,46,-8.428571428571429,6.428571428571429,16.714285714285715,-3.5714285714285716,-12.428571428571429,6.714285714285714,423.0,26.0,639755.0,512500.0,,221.33333333333331,50.333333333333336,2559.0,37.0,203137.0,13726.0,14816.0,8755.0,23617.0
202203,SD,46,-7.714285714285714,3.4285714285714284,13.285714285714286,0.8571428571428571,-13.0,6.428571428571429,505.0,18.0,648456.0,517427.0,,204.0,31.0,2601.0,42.0,216656.0,13519.0,11537.0,6928.0,18496.0
202204,SD,46,-6.714285714285714,2.7142857142857144,14.142857142857142,2.0,-8.285714285714286,4.714285714285714,428.0,11.0,652389.0,520038.0,,208.33333333333331,34.333333333333336,2637.0,36.0,225383.0,8727.0,9023.0,3803.0,12849.0
202205,SD,46,-3.0,6.428571428571429,18.0,3.7142857142857144,-7.142857142857143,4.285714285714286,322.0,10.0,655643.0,522776.0,,203.66666666666663,29.33333333333333,2687.0,50.0,230240.0,4857.0,6999.0,2026.0,9033.0
202206,SD,46,-1.8571428571428572,10.0,23.0,5.285714285714286,-6.571428571428571,3.2857142857142856,246.0,19.0,658334.0,525313.0,,198.66666666666663,26.666666666666668,2730.0,43.0,232725.0,2485.0,6331.0,1124.0,7458.0
202207,SD,46,-1.0,10.571428571428571,23.571428571428573,8.142857142857142,-7.714285714285714,2.857142857142857,151.0,14.0,660707.0,527529.0,,210.33333333333331,36.333333333333336,2772.0,42.0,234961.0,2236.0,5889.0,716.0,6611.0
202208,SD,46,-5.857142857142857,1.2857142857142858,11.714285714285714,4.857142857142857,-12.0,5.428571428571429,126.0,15.0,662338.0,529206.0,,153.0,0.0,2802.0,30.0,235787.0,826.0,5126.0,410.0,5542.0
202209,SD,46,0.14285714285714285,7.0,37.42857142857143,8.428571428571429,-5.0,2.5714285714285716,84.0,34.0,663802.0,530894.0,,141.0,0.0,2827.0,25.0,236276.0,489.0,5011.0,280.0,5291.0
202210,SD,46,-1.4285714285714286,3.857142857142857,19.714285714285715,11.0,-5.428571428571429,3.5714285714285716,61.0,15.0,665261.0,532321.0,,163.0,0.0,2853.0,26.0,236602.0,326.0,4318.0,181.0,4503.0
202211,SD,46,4.0,8.857142857142858,81.14285714285714,17.714285714285715,-8.0,2.5714285714285716,40.0,10.0,666500.0,533452.0,,165.33333333333334,0.0,2875.0,22.0,236845.0,243.0,4196.0,132.0,4333.0
202212,SD,46,3.142857142857143,7.285714285714286,65.28571428571429,18.142857142857142,-4.285714285714286,2.2857142857142856,30.0,5.0,667594.0,534338.0,,175.33333333333334,4.333333333333333,2880.0,5.0,236955.0,110.0,3580.0,115.0,3696.0
202213,SD,46,3.0,7.571428571428571,59.142857142857146,15.857142857142858,-4.0,2.5714285714285716,22.0,9.0,669207.0,535407.0,,183.66666666666663,13.666666666666666,2883.0,3.0,237109.0,154.0,3382.0,92.0,3476.0
202214,SD,46,3.857142857142857,10.0,60.0,16.285714285714285,-3.7142857142857144,2.4285714285714284,26.0,10.0,671209.0,537505.0,,163.66666666666666,0.0,2893.0,10.0,237246.0,137.0,3022.0,102.0,3127.0
202215,SD,46,4.428571428571429,16.428571428571427,58.857142857142854,14.285714285714286,-9.142857142857142,3.5714285714285716,23.0,4.0,673211.0,539562.0,,152.66666666666666,0.0,2898.0,5.0,237370.0,124.0,2986.0,110.0,3096.0
202216,SD,46,-0.5714285714285714,5.571428571428571,83.28571428571429,17.571428571428573,-9.571428571428571,2.4285714285714284,37.0,7.0,674918.0,541470.0,,164.0,0.6666666666666666,2901.0,3.0,237535.0,165.0,2920.0,176.0,3100.0
202217,SD,46,8.571428571428571,14.0,90.14285714285714,22.857142857142858,-4.142857142857143,1.7142857142857142,25.0,8.0,676358.0,543078.0,,176.0,14.0,2912.0,11.0,237812.0,277.0,3016.0,198.0,3217.0
202218,SD,46,14.142857142857142,20.428571428571427,131.42857142857142,25.571428571428573,-4.285714285714286,0.42857142857142855,22.0,4.0,678087.0,544684.0,,151.33333333333334,0.0,2915.0,3.0,238185.0,373.0,3090.0,249.0,3339.0
202219,SD,46,15.428571428571429,23.428571428571427,167.85714285714286,35.142857142857146,-6.428571428571429,-0.42857142857142855,40.0,10.0,679522.0,546138.0,,180.33333333333331,19.33333333333333,2917.0,2.0,238635.0,450.0,2869.0,304.0,3174.0
202220,SD,46,16.571428571428573,23.571428571428573,193.0,38.857142857142854,-6.714285714285714,0.0,33.0,6.0,680698.0,547412.0,,151.0,0.0,2919.0,2.0,239110.0,475.0,2911.0,341.0,3258.0
202221,SD,46,17.571428571428573,27.428571428571427,246.14285714285714,44.857142857142854,-13.0,0.0,50.0,3.0,682137.0,548682.0,,153.0,0.0,2927.0,8.0,239704.0,594.0,3112.0,493.0,3606.0
202222,SD,46,17.857142857142858,26.0,255.71428571428572,46.0,-22.571428571428573,2.5714285714285716,49.0,1.0,683359.0,549881.0,,145.33333333333334,0.0,2928.0,1.0,240357.0,653.0,2877.0,525.0,3402.0
202223,SD,46,20.0,28.857142857142858,285.57142857142856,50.714285714285715,-14.0,0.7142857142857143,69.0,1.0,684609.0,551010.0,,159.0,1.0,2928.0,0.0,241326.0,969.0,3026.0,690.0,3716.0
202224,SD,46,23.0,33.42857142857143,334.0,58.57142857142857,-14.142857142857142,0.2857142857142857,62.0,2.0,685419.0,551774.0,,135.33333333333334,0.0,2931.0,3.0,242298.0,972.0,3010.0,657.0,3668.0
202225,SD,46,22.714285714285715,33.0,324.14285714285717,58.142857142857146,-15.428571428571429,0.8571428571428571,88.0,3.0,686225.0,552581.0,,158.0,1.0,2936.0,5.0,243269.0,971.0,2846.0,797.0,3643.0
202226,SD,46,22.571428571428573,37.714285714285715,335.14285714285717,64.85714285714286,-14.285714285714286,0.0,91.0,1.0,687768.0,553590.0,,145.0,0.0,2938.0,2.0,244523.0,1254.0,2811.0,928.0,3741.0
202227,SD,46,18.285714285714285,32.714285714285715,364.57142857142856,55.142857142857146,-23.571428571428573,2.4285714285714284,83.0,0.0,688848.0,554501.0,,184.33333333333331,26.33333333333333,2940.0,2.0,245705.0,1182.0,3213.0,907.0,4121.0
202228,SD,46,20.714285714285715,31.285714285714285,309.42857142857144,53.714285714285715,-12.571428571428571,1.2857142857142858,98.0,0.0,690151.0,555362.0,,161.0,4.0,2945.0,5.0,247274.0,1569.0,3028.0,1021.0,4051.0
202229,SD,46,20.285714285714285,30.142857142857142,303.0,55.57142857142857,-12.285714285714286,2.5714285714285716,95.0,8.0,690656.0,555725.0,,167.0,11.0,2947.0,2.0,248788.0,1514.0,3249.0,942.0,4194.0
202230,SD,46,21.285714285714285,31.857142857142858,304.14285714285717,58.142857142857146,-12.142857142857142,1.5714285714285714,137.0,9.0,693633.0,557782.0,,170.66666666666666,15.666666666666666,2956.0,9.0,250286.0,1498.0,3150.0,894.0,4044.0
202231,SD,46,27.428571428571427,38.42857142857143,341.2857142857143,72.71428571428571,-12.0,1.5714285714285714,134.0,5.0,695116.0,558707.0,,167.66666666666666,12.666666666666666,2963.0,7.0,251860.0,1574.0,3007.0,883.0,3890.0
202232,SD,46,33.714285714285715,45.0,430.42857142857144,78.0,-12.142857142857142,1.0,162.0,7.0,696577.0,560649.0,,169.33333333333334,14.333333333333334,2973.0,10.0,253232.0,1372.0,2852.0,960.0,3813.0
202233,SD,46,22.857142857142858,31.142857142857142,262.0,56.142857142857146,-11.285714285714286,3.7142857142857144,115.0,8.0,698125.0,561521.0,,144.33333333333334,0.0,2979.0,6.0,254670.0,1438.0,3012.0,1078.0,4093.0
202234,SD,46,19.714285714285715,27.285714285714285,244.28571428571428,47.57142857142857,-10.285714285714286,3.5714285714285716,156.0,6.0,699563.0,562437.0,,139.0,0.0,2984.0,5.0,256255.0,1585.0,3289.0,1359.0,4651.0
202235,SD,46,18.571428571428573,30.0,234.14285714285714,47.714285714285715,-11.0,0.7142857142857143,135.0,7.0,700878.0,563276.0,,111.0,0.0,2993.0,9.0,257547.0,1292.0,3554.0,1303.0,4859.0
202236,SD,46,16.714285714285715,26.714285714285715,233.28571428571428,43.714285714285715,-16.714285714285715,2.0,97.0,7.0,701699.0,563880.0,,108.33333333333331,0.0,3002.0,9.0,258510.0,963.0,3439.0,1090.0,4529.0
202237,SD,46,15.285714285714286,24.857142857142858,203.85714285714286,44.0,-6.428571428571429,0.2857142857142857,91.0,7.0,703420.0,564869.0,,0.0,0.0,3014.0,12.0,259683.0,1173.0,3697.0,1166.0,4882.0
202238,SD,46,14.857142857142858,23.142857142857142,188.0,42.42857142857143,-6.714285714285714,0.42857142857142855,97.0,7.0,705665.0,566096.0,,,,3017.0,3.0,260639.0,956.0,3669.0,1047.0,4719.0
202239,SD,46,14.8,24.2,186.2,42.8,-6.8,0.4,81.0,12.0,705665.0,566096.0,,,,3021.0,4.0,261371.0,732.0,2725.0,824.0,3550.0
202001,TN,47,,,,,,,,,,,,1614.0,8.0,,,,,,,
202002,TN,47,,,,,,,,,,,,1687.0,84.0,,,,,,,
202003,TN,47,,,,,,,,,,,,1597.0,0.0,,,,,,,
202004,TN,47,,,,,,,,,,,,1532.0,0.0,0.0,0.0,0.0,0.0,,,
202005,TN,47,,,,,,,,,,,,1591.0,0.0,0.0,0.0,0.0,0.0,,,
202006,TN,47,,,,,,,,,,,,1612.0,9.0,0.0,0.0,0.0,0.0,,,
202007,TN,47,7.0,4.0,54.0,4.0,3.0,-1.0,,,,,,1454.0,0.0,0.0,0.0,0.0,0.0,,,
202008,TN,47,1.8571428571428572,-0.2857142857142857,18.142857142857142,2.4285714285714284,-0.7142857142857143,0.42857142857142855,,,,,,1516.0,0.0,0.0,0.0,0.0,0.0,,,
202009,TN,47,7.857142857142857,3.2857142857142856,14.285714285714286,6.285714285714286,2.4285714285714284,-0.7142857142857143,,,,,,1504.0,0.0,0.0,0.0,0.0,0.0,,,
202010,TN,47,11.571428571428571,8.857142857142858,39.142857142857146,7.571428571428571,0.5714285714285714,-1.1428571428571428,,,,,0.1,1611.0,38.0,0.0,0.0,1.0,1.0,63.0,7.0,70.0
202011,TN,47,6.0,14.714285714285714,40.142857142857146,3.7142857142857144,-0.8571428571428571,0.42857142857142855,,,,,0.6,1601.0,39.0,0.0,0.0,32.0,31.0,900.0,59.0,962.0
202012,TN,47,-16.285714285714285,13.714285714285714,9.714285714285714,-12.571428571428571,-18.571428571428573,8.0,,,,,2.5,1525.0,0.0,1.0,1.0,304.0,272.0,6669.0,547.0,7228.0
202013,TN,47,-34.857142857142854,-5.714285714285714,19.285714285714285,-28.0,-34.57142857142857,13.428571428571429,,,,,8.0,1524.3333333333333,0.0,7.0,6.0,1511.0,1207.0,18303.0,1694.0,20011.0
202014,TN,47,-35.42857142857143,-5.571428571428571,5.714285714285714,-32.285714285714285,-39.142857142857146,14.571428571428571,,,,,8.8,1574.3333333333333,42.333333333333336,43.0,82.0,3348.0,1837.0,29319.0,3535.0,32918.0
202015,TN,47,-36.857142857142854,-5.285714285714286,3.4285714285714284,-36.0,-43.285714285714285,15.285714285714286,,,,,5.0,1496.3333333333333,0.0,101.0,58.0,5165.0,1817.0,32328.0,3108.0,35569.0
202016,TN,47,-34.0,-11.0,-10.857142857142858,-33.857142857142854,-41.0,14.428571428571429,,,,,4.6,1526.6666666666667,26.666666666666668,145.0,44.0,6834.0,1669.0,31030.0,3149.0,34347.0
202017,TN,47,-30.142857142857142,-7.571428571428571,-7.0,-32.285714285714285,-38.42857142857143,14.142857142857142,,,,,5.0,1472.6666666666667,0.0,178.0,37.0,9369.0,2535.0,59019.0,4161.0,63387.0
202018,TN,47,-20.714285714285715,-0.7142857142857143,16.571428571428573,-24.428571428571427,-35.857142857142854,11.142857142857142,,,,,5.2,1483.0,2.6666666666666665,209.0,31.0,12813.0,3444.0,60394.0,4813.0,65434.0
202019,TN,47,-14.0,5.428571428571429,19.428571428571427,-20.714285714285715,-32.285714285714285,10.142857142857142,,,,,5.3,1475.6666666666667,9.333333333333334,242.0,37.0,14772.0,1959.0,63963.0,3293.0,67428.0
202020,TN,47,-11.142857142857142,5.0,49.857142857142854,-17.285714285714285,-29.714285714285715,8.857142857142858,,,,,3.3,1525.0,70.0,295.0,53.0,17301.0,2529.0,78388.0,4568.0,83136.0
202021,TN,47,-9.0,4.428571428571429,48.42857142857143,-15.571428571428571,-28.714285714285715,8.714285714285714,,,,,4.7,1546.0,94.0,329.0,34.0,19892.0,2591.0,73820.0,5402.0,79477.0
202022,TN,47,-8.0,4.0,81.71428571428571,-17.0,-31.285714285714285,8.571428571428571,,,,,4.8,1451.6666666666667,10.666666666666666,364.0,35.0,22667.0,2775.0,52925.0,4907.0,58049.0
202023,TN,47,-3.4285714285714284,7.0,89.28571428571429,-14.0,-24.285714285714285,6.428571428571429,,,,,6.1,1472.6666666666667,29.666666666666668,417.0,53.0,26079.0,3412.0,64632.0,5800.0,70621.0
202024,TN,47,-3.2857142857142856,5.714285714285714,96.71428571428571,-11.571428571428571,-23.714285714285715,6.0,,,,,5.9,1488.0,56.0,472.0,55.0,29697.0,3618.0,94893.0,9791.0,104908.0
202025,TN,47,-1.2857142857142858,7.285714285714286,105.85714285714286,-9.142857142857142,-23.714285714285715,5.0,,,,,6.1,1550.3333333333333,116.33333333333331,524.0,52.0,34256.0,4559.0,91614.0,12965.0,104880.0
202026,TN,47,-3.857142857142857,4.0,92.85714285714286,-9.142857142857142,-25.142857142857142,5.714285714285714,,,,,7.2,1541.0,103.0,584.0,60.0,39625.0,5369.0,102612.0,12867.0,115805.0
202027,TN,47,-3.2857142857142856,8.142857142857142,104.85714285714286,-9.857142857142858,-32.285714285714285,6.857142857142857,,,,,8.4,1508.0,68.0,637.0,53.0,49821.0,10196.0,115365.0,14791.0,130568.0
202028,TN,47,-6.0,3.0,99.42857142857143,-7.571428571428571,-27.714285714285715,6.428571428571429,2.0,,,,14.1,1598.3333333333333,164.33333333333334,738.0,101.0,60758.0,10937.0,155019.0,20567.0,176046.0
202029,TN,47,-6.142857142857143,3.4285714285714284,96.71428571428571,-9.0,-26.714285714285715,6.571428571428571,790.0,,,,14.1,1609.0,178.0,838.0,100.0,76088.0,15330.0,184921.0,25025.0,210469.0
202030,TN,47,-7.0,2.142857142857143,88.71428571428571,-9.428571428571429,-26.714285714285715,6.714285714285714,1014.0,,,,12.5,1657.3333333333333,227.33333333333331,964.0,126.0,91390.0,15302.0,194618.0,24068.0,219162.0
202031,TN,47,-5.571428571428571,1.7142857142857142,83.42857142857143,-9.285714285714286,-26.714285714285715,6.285714285714286,998.0,,,,10.2,1655.6666666666667,219.66666666666663,1067.0,103.0,106690.0,15300.0,144070.0,18526.0,163139.0
202032,TN,47,-4.0,3.7142857142857144,102.28571428571429,-7.857142857142857,-26.142857142857142,5.571428571428571,1016.0,,,,9.9,1647.6666666666667,202.66666666666663,1215.0,148.0,119217.0,12527.0,116215.0,13832.0,130463.0
202033,TN,47,-7.428571428571429,0.42857142857142855,76.28571428571429,-9.857142857142858,-26.285714285714285,5.857142857142857,918.0,,,,9.3,1618.6666666666667,186.66666666666663,1345.0,130.0,130507.0,11290.0,106860.0,11320.0,118407.0
202034,TN,47,-8.428571428571429,-0.5714285714285714,77.42857142857143,-10.714285714285714,-25.142857142857142,5.428571428571429,789.0,,,,6.8,1640.3333333333333,195.33333333333331,1563.0,218.0,141206.0,10699.0,93166.0,9220.0,102583.0
202035,TN,47,-9.571428571428571,-2.4285714285714284,62.57142857142857,-13.714285714285714,-24.0,5.714285714285714,753.0,0.0,,,6.8,1648.6666666666667,192.66666666666663,1725.0,162.0,150639.0,9433.0,108297.0,10227.0,118720.0
202036,TN,47,-6.428571428571429,0.2857142857142857,73.85714285714286,-10.857142857142858,-24.714285714285715,4.571428571428571,795.0,0.0,,,6.1,1573.6666666666667,100.66666666666669,1862.0,137.0,161511.0,10872.0,119828.0,11210.0,131243.0
202037,TN,47,-8.0,-0.7142857142857143,101.85714285714286,-12.571428571428571,-30.285714285714285,4.714285714285714,694.0,0.0,,,5.4,1665.3333333333333,195.33333333333331,2064.0,202.0,169378.0,7867.0,115967.0,9290.0,125644.0
202038,TN,47,-7.571428571428571,-1.4285714285714286,83.71428571428571,-11.142857142857142,-22.142857142857142,3.5714285714285716,699.0,0.0,,,5.5,1568.3333333333333,113.33333333333331,2216.0,152.0,180748.0,11370.0,153078.0,10339.0,163610.0
202039,TN,47,-8.428571428571429,-2.4285714285714284,66.28571428571429,-12.714285714285714,-21.285714285714285,4.857142857142857,731.0,0.0,,,6.8,1686.3333333333333,222.33333333333331,2374.0,158.0,189828.0,9080.0,133308.0,8460.0,141960.0
